id,source_id,name_ko,name_en,skin_types,skin_types_confidence,_expected_skin_types,concerns,concerns_confidence,_expected_concerns,description_ko,description_en,review_summary_ko,review_summary_en,_available_at,tags,is_approved,review_notes
739e6b79-236f-55e3-9186-8a95963a9d36,prod-drjart-every-sun-day-uv-sun-fluid-spf50-pa,닥터자르트 에브리 선 데이 UV 썬 플루이드,Dr.Jart+ Every Sun Day UV Sun Fluid,sensitive|normal|combination|oily|dry,0.9,oily|combination|normal,sun_damage,0.95,sun_damage|pores,"Dr.Jart+ Every Sun Day UV Sun Fluid is a lightweight, daily sunscreen that feels fresh and comfortable on the skin. It absorbs quickly, leaving no sticky residue, and effectively protects your skin from harmful UV rays.","Dr.Jart+ Every Sun Day UV Sun Fluid is a lightweight, daily sunscreen that feels fresh and comfortable on the skin. It absorbs quickly, leaving no sticky residue, and effectively protects your skin from harmful UV rays.",Praised for its lightweight and moisturizing feel. Some users with dry skin found it less hydrating. (AI-generated review summary),Praised for its lightweight and moisturizing feel. Some users with dry skin found it less hydrating. (AI-generated review summary),olive_young|chicor,budget:moderate,,
fdc76059-8028-5a81-b988-0824f0d81a55,prod-dalba-waterfull-essence-sun-cream-spf50-pa,달바 워터풀 에센스 선크림,d'Alba Waterfull Essence Sun Cream,dry|combination|sensitive|normal,0.9,dry|normal|combination,dryness|sun_damage|dullness,0.85,sun_damage|dryness,"d'Alba Waterfull Essence Sun Cream provides broad-spectrum sun protection with a hydrating, lightweight formula. Infused with skin-soothing ingredients, it's perfect for sensitive skin and doubles as a makeup base for a dewy glow.","d'Alba Waterfull Essence Sun Cream provides broad-spectrum sun protection with a hydrating, lightweight formula. Infused with skin-soothing ingredients, it's perfect for sensitive skin and doubles as a makeup base for a dewy glow.","Praised for its hydrating and lightweight feel with no white cast. Offers a natural tone-up effect. However, some with oily skin may find it too dewy. (AI-generated review summary)","Praised for its hydrating and lightweight feel with no white cast. Offers a natural tone-up effect. However, some with oily skin may find it too dewy. (AI-generated review summary)",olive_young|chicor,budget:moderate,,
b656595d-d2c6-5dad-a776-485d9600bcde,prod-skin1004-madagascar-centella-air-fit-suncream-spf50-pa,스킨1004 마다가스카르 센텔라 에어핏 선크림,SKIN1004 Madagascar Centella Air Fit Suncream,sensitive|normal|combination|oily,0.9,sensitive|oily|combination,redness|sun_damage,0.85,sun_damage|redness,"This lightweight sunscreen features Madagascar Centella Asiatica extract to soothe and protect skin. Its non-greasy formula is perfect for sensitive skin, providing effective broad-spectrum UV protection with a comfortable, air-light finish.","This lightweight sunscreen features Madagascar Centella Asiatica extract to soothe and protect skin. Its non-greasy formula is perfect for sensitive skin, providing effective broad-spectrum UV protection with a comfortable, air-light finish.","Pros: Soothing and lightweight. Cons: May not be moisturizing enough for dry skin. *AI-generated review summary, individual results may vary.*","Pros: Soothing and lightweight. Cons: May not be moisturizing enough for dry skin. *AI-generated review summary, individual results may vary.*",olive_young,budget:budget,,
295eb231-0c11-5e46-ac6d-967bb6b11e68,prod-cell-fusion-c-derma-relief-sunscreen-spf50-pa,셀퓨전씨 톤업 선크림 SPF50+,Cell Fusion C Tone Up Sunscreen SPF50+,sensitive|dry|normal|combination,0.85,sensitive|normal,sun_damage|redness|uneven_tone|dullness,0.75,sun_damage|redness,This sunscreen not only protects against UV rays but also provides a natural tone-up effect! It brightens dull skin for a radiant complexion and feels moisturizing enough for daily use. Safe for sensitive skin.,This sunscreen not only protects against UV rays but also provides a natural tone-up effect! It brightens dull skin for a radiant complexion and feels moisturizing enough for daily use. Safe for sensitive skin.,Pros: Natural tone-up and moisturizing feel. Cons: May be slightly drying for dry skin. *This is an AI-generated review summary.,Pros: Natural tone-up and moisturizing feel. Cons: May be slightly drying for dry skin. *This is an AI-generated review summary.,olive_young|chicor,budget:moderate,,
b92770e8-1946-58a7-a00e-44851e147fee,prod-etude-soonjung-mild-defence-sun-cream-spf49-pa,에뛰드 순정 선크림 SPF50+,Etude House Soon Jung Sun Cream SPF50+,sensitive|dry|normal|combination|oily,0.95,sensitive|normal|combination,redness|dryness|sun_damage,0.85,sun_damage|redness,"Formulated with skin-soothing Panthenol and Madecassoside, this gentle sunscreen is perfect for sensitive skin. It effectively protects skin from harmful UV rays while keeping it hydrated and comfortable.","Formulated with skin-soothing Panthenol and Madecassoside, this gentle sunscreen is perfect for sensitive skin. It effectively protects skin from harmful UV rays while keeping it hydrated and comfortable.","Gentle and moisturizing, but minimal tone-up effect. (AI Review Summary)","Gentle and moisturizing, but minimal tone-up effect. (AI Review Summary)",olive_young|etude_store,budget:budget,,
76e5ae04-7ea8-5a8c-a506-40b8d7882b51,prod-clio-kill-cover-skin-fixer-sun-cream-spf50-pa,클리오 킬커버 선크림 SPF50+,Clio Kill Cover Sun Cream SPF50+,dry|oily|combination|sensitive|normal,0.75,oily|combination|normal,sun_damage|redness|dryness,0.8,sun_damage,"Clio Kill Cover Sun Cream offers powerful SPF50+ protection while hydrating the skin. It doubles as a makeup base, leaving a fresh, non-sticky finish.","Clio Kill Cover Sun Cream offers powerful SPF50+ protection while hydrating the skin. It doubles as a makeup base, leaving a fresh, non-sticky finish.",👍 Hydrating with a tone-up effect and minimal stickiness! 👎 Some find the scent strong. *AI-generated review summary.,👍 Hydrating with a tone-up effect and minimal stickiness! 👎 Some find the scent strong. *AI-generated review summary.,olive_young,budget:moderate,,
99ae8f58-af5c-5fbc-914b-056af44140be,prod-primera-skin-relief-uv-protector-spf50-pa,프리메라 스킨 릴리프 UV 프로텍터 SPF50+,Primera Skin Relief UV Protector SPF50+,sensitive|normal,0.9,sensitive|dry,sun_damage|redness,0.85,sun_damage|redness|eczema,Primera Skin Relief UV Protector SPF50+ is a gentle sunscreen formulated for sensitive skin. It provides powerful SPF50+ protection while soothing ingredients keep skin comfortable. Recommended for daily sun care.,Primera Skin Relief UV Protector SPF50+ is a gentle sunscreen formulated for sensitive skin. It provides powerful SPF50+ protection while soothing ingredients keep skin comfortable. Recommended for daily sun care.,"Users praise its gentle and moisturizing formula. However, it may be too dewy for oily skin types. *AI-generated review summary.","Users praise its gentle and moisturizing formula. However, it may be too dewy for oily skin types. *AI-generated review summary.",chicor|brand_store,budget:moderate,,
999f66ae-a73b-5383-936f-070a0a711b05,prod-mediheal-nmf-aquaring-ampoule-mask-ex,메디힐 N.M.F 아쿠아링 앰플 마스크,Mediheal N.M.F Aquaring Ampoule Mask,dry|combination|sensitive|normal,0.95,dry|normal|combination|sensitive,dryness|pores|dullness,0.85,dryness|dullness,"Quench your skin's thirst with the Mediheal N.M.F Aquaring Ampoule Mask. Enriched with N.M.F (Natural Moisturizing Factor) and hyaluronic acid, this mask deeply hydrates dry skin, leaving it supple and radiant.","Quench your skin's thirst with the Mediheal N.M.F Aquaring Ampoule Mask. Enriched with N.M.F (Natural Moisturizing Factor) and hyaluronic acid, this mask deeply hydrates dry skin, leaving it supple and radiant.","Users rave about the long-lasting hydration. However, some have mixed opinions on the sheet mask material. *AI-generated review summary.","Users rave about the long-lasting hydration. However, some have mixed opinions on the sheet mask material. *AI-generated review summary.",olive_young|chicor,budget:budget,,
02db4377-fe51-50e3-9b79-f20bd4dcfbda,prod-drjart-cicapair-calming-mask,닥터자르트 시카페어 시카 칼밍 마스크,Dr.Jart+ Cicapair Cica Calming Mask,sensitive|dry|combination|oily|normal,0.95,sensitive|combination,redness|dryness|acne,0.85,redness|acne,"Soothe and hydrate irritated skin with Dr.Jart+'s Cicapair Cica Calming Mask. Infused with cica, this mask quickly calms redness and provides deep hydration. Simply apply for 10-20 minutes for instant relief.","Soothe and hydrate irritated skin with Dr.Jart+'s Cicapair Cica Calming Mask. Infused with cica, this mask quickly calms redness and provides deep hydration. Simply apply for 10-20 minutes for instant relief.","👍Fast calming, hydrating. 👎Sheet fit could be better. *AI-generated summary; individual results may vary.","👍Fast calming, hydrating. 👎Sheet fit could be better. *AI-generated summary; individual results may vary.",olive_young|chicor,budget:moderate,,
cfeae786-0e47-5082-a4da-fc8f6448ce77,prod-innisfree-super-volcanic-pore-clay-mask-2x,이니스프리 수퍼 화산송이 포어 클레이 마스크 2X,Innisfree Super Volcanic Pore Clay Mask 2X,oily|combination,0.9,oily|combination,acne|pores|dullness,0.85,pores|acne,"This mask, formulated with Super Volcanic Clusters™, powerfully absorbs sebum and impurities from pores. It also delivers a cooling sensation to minimize pores. Use 1-2 times a week on clean, dry skin.","This mask, formulated with Super Volcanic Clusters™, powerfully absorbs sebum and impurities from pores. It also delivers a cooling sensation to minimize pores. Use 1-2 times a week on clean, dry skin.","The Super Volcanic Pore Clay Mask 2X is praised for its excellent sebum absorption and pore care. However, it may be too drying for dry skin types. *AI-generated review summary.","The Super Volcanic Pore Clay Mask 2X is praised for its excellent sebum absorption and pore care. However, it may be too drying for dry skin types. *AI-generated review summary.",olive_young|innisfree_store,budget:budget,,
02fd697e-a7a8-5398-9c75-eacfd08b36a4,prod-sulwhasoo-overnight-vitalizing-mask,설화수 여윤팩,Sulwhasoo Overnight Vitalizing Mask,dry|normal|combination,0.85,dry|normal,dryness|dullness|uneven_tone,0.75,wrinkles|dullness,"Sulwhasoo Overnight Vitalizing Mask delivers rich nourishment and hydration while you sleep, leaving your skin radiant and revitalized in the morning. It strengthens the skin barrier and helps retain moisture. Use 2-3 times a week as the final step in your skincare routine.","Sulwhasoo Overnight Vitalizing Mask delivers rich nourishment and hydration while you sleep, leaving your skin radiant and revitalized in the morning. It strengthens the skin barrier and helps retain moisture. Use 2-3 times a week as the final step in your skincare routine.",Users praise this mask for its hydrating and revitalizing effects overnight. Some mention a slightly sticky texture. *AI-generated review summary.,Users praise this mask for its hydrating and revitalizing effects overnight. Some mention a slightly sticky texture. *AI-generated review summary.,department_store|chicor,budget:premium,,
06d1c5ae-91fa-5124-ac77-46103d925b68,prod-mediheal-tea-tree-care-solution-essential-mask-ex,메디힐 티트리 케어 솔루션 에센셜 마스크 EX,Mediheal Tea Tree Care Solution Essential Mask EX,oily|combination|sensitive,0.9,oily|combination|sensitive,acne|redness|pores,0.85,acne|pores|redness,"Soothe irritated skin with the Mediheal Tea Tree Care Solution Essential Mask EX! Infused with tea tree leaf oil and Centella Asiatica extract, this mask calms and revitalizes. Use daily for clearer, healthier-looking skin.","Soothe irritated skin with the Mediheal Tea Tree Care Solution Essential Mask EX! Infused with tea tree leaf oil and Centella Asiatica extract, this mask calms and revitalizes. Use daily for clearer, healthier-looking skin.","Praised for its soothing effect, some users find the mask sheet adherence could be better. *AI-generated review summary.","Praised for its soothing effect, some users find the mask sheet adherence could be better. *AI-generated review summary.",olive_young,budget:budget,,
